rho,l,C11,C12,C44,duration,name,material,R,z1,l/R,Ct,eta1,eta2,eta3,eta4,eta5,eta6,count_eta1,count_eta2,count_eta3,count_eta4,count_eta5,count_eta6,link
5.323,2.0,182500000.0,48300000.0,67100000.0,15243.074323,GermSphere_10.0_2.0_20250429-083717,Germanium,5.0,0.7,0.4,3550.4469426244787,2.1613955,2.1791908,2.3560035,2.3623787,2.9075424,3.325662,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_2.0_0.7_20250429-083717.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,15243.074323,GermSphere_10.0_2.0_20250429-083717,Germanium,5.0,0.8,0.4,3550.4469426244787,2.2865908,2.3056768,2.4673676,2.474021,3.0769794,3.539302,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_2.0_0.8_20250429-083717.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,15243.074323,GermSphere_10.0_2.0_20250429-083717,Germanium,5.0,0.9,0.4,3550.4469426244787,2.4052556,2.4255545,2.573092,2.5800125,3.2374983,3.7407515,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_2.0_0.9_20250429-083717.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,15216.146685,GermSphere_10.0_5.0_20250429-083717,Germanium,5.0,0.1,1.0,3550.4469426244787,0.8343816,0.8410694,0.9798717,0.9831819,1.1201075,1.2585984,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_5.0_0.1_20250429-083717.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,15216.146685,GermSphere_10.0_5.0_20250429-083717,Germanium,5.0,0.2,1.0,3550.4469426244787,1.1505132,1.1600369,1.2932575,1.2971723,1.5469448,1.7680061,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_5.0_0.2_20250429-083717.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,15216.146685,GermSphere_10.0_5.0_20250429-083717,Germanium,5.0,0.3,1.0,3550.4469426244787,1.3967878,1.4084841,1.5379003,1.5423452,1.8790758,2.1604611,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_5.0_0.3_20250429-083717.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,15216.146685,GermSphere_10.0_5.0_20250429-083717,Germanium,5.0,0.4,1.0,3550.4469426244787,1.6057127,1.6192383,1.7470714,1.7519955,2.1607141,2.491853,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_5.0_0.4_20250429-083717.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,15216.146685,GermSphere_10.0_5.0_20250429-083717,Germanium,5.0,0.5,1.0,3550.4469426244787,1.7904175,1.8055534,1.933156,1.9385193,2.4096459,2.7840739,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_5.0_0.5_20250429-083717.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,15216.146685,GermSphere_10.0_5.0_20250429-083717,Germanium,5.0,0.6,1.0,3550.4469426244787,1.9577714,1.9743623,2.1025599,2.1083307,2.6351614,3.0484098,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_5.0_0.6_20250429-083717.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,15216.146685,GermSphere_10.0_5.0_20250429-083717,Germanium,5.0,0.7,1.0,3550.4469426244787,2.111904,2.1298322,2.2591478,2.2652999,2.8428407,3.2915857,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_5.0_0.7_20250429-083717.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,15216.146685,GermSphere_10.0_5.0_20250429-083717,Germanium,5.0,0.8,1.0,3550.4469426244787,2.2555277,2.2747003,2.4054757,2.4119875,3.0363468,3.5179923,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_5.0_0.8_20250429-083717.json&mode=6&magnif=6
5.323,5.0,182500000.0,48300000.0,67100000.0,15216.146685,GermSphere_10.0_5.0_20250429-083717,Germanium,5.0,0.9,1.0,3550.4469426244787,2.3905377,2.4108787,2.5433427,2.5501956,3.2182377,3.730684,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_10.0_5.0_0.9_20250429-083717.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,48850.692034,GermSphere_5.0_2.0_20250427-234150,Germanium,2.5,0.1,0.8,3550.4469426244787,0.8686988,0.8753323,1.0405586,1.04419,1.1636147,1.2763578,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_5.0_2.0_0.1_20250427-234150.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,48850.692034,GermSphere_5.0_2.0_20250427-234150,Germanium,2.5,0.2,0.8,3550.4469426244787,1.1730572,1.1825285,1.3450074,1.3492025,1.5757018,1.7793202,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas\GermSphere_5.0_2.0_0.2_20250427-234150.json&mode=6&magnif=6
