rho,l,C11,C12,C44,duration,name,material,R,z1,l/R,Ct,eta1,eta2,eta3,eta4,eta5,eta6,count_eta1,count_eta2,count_eta3,count_eta4,count_eta5,count_eta6,link
2.329,2.0,223100000.0,63900000.0,79600000.0,124.17652,Cube_5.0_2.0,Siliconium,3.101753328103777,1.0,0.6447966,5846.174706140654,1.8750608,2.5294517,2.5849736,2.8572501,2.9449825,3.0386495,2,3,3,2,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\Cube_5.0_2.0_1.0_20250427-232746.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,14781.461569,GermCube_8.05_2.0_20250428-105451,Germanium,4.993822858247082,0.0,0.4004947826086956,3550.4469426244787,0.1772827,0.1775481,0.1777622,0.1778917,0.1782931,0.1838027,3,2,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_2.0_0.0_20250428-105451.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,14781.461569,GermCube_8.05_2.0_20250428-105451,Germanium,4.993822858247082,0.1,0.4004947826086956,3550.4469426244787,0.7674495,1.0351932,1.039029,1.0869267,1.1432249,1.1748103,2,1,3,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_2.0_0.1_20250428-105451.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,14781.461569,GermCube_8.05_2.0_20250428-105451,Germanium,4.993822858247082,0.2,0.4004947826086956,3550.4469426244787,0.9450084,1.2753593,1.3513305,1.3862272,1.4277293,1.5330473,2,3,1,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_2.0_0.2_20250428-105451.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,14781.461569,GermCube_8.05_2.0_20250428-105451,Germanium,4.993822858247082,0.3,0.4004947826086956,3550.4469426244787,1.089273,1.4665924,1.6043476,1.6060201,1.6523366,1.7450161,2,3,3,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_2.0_0.3_20250428-105451.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,14781.461569,GermCube_8.05_2.0_20250428-105451,Germanium,4.993822858247082,0.4,0.4004947826086956,3550.4469426244787,1.2151642,1.6337075,1.7708326,1.825422,1.8466224,1.9468426,2,3,3,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_2.0_0.4_20250428-105451.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,14781.461569,GermCube_8.05_2.0_20250428-105451,Germanium,4.993822858247082,0.5,0.4004947826086956,3550.4469426244787,1.3286225,1.7845158,1.9098228,2.0210465,2.021111,2.1367876,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_2.0_0.5_20250428-105451.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,14781.461569,GermCube_8.05_2.0_20250428-105451,Germanium,4.993822858247082,0.6,0.4004947826086956,3550.4469426244787,1.4328496,1.9231887,2.033447,2.1809496,2.1994412,2.3139688,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_2.0_0.6_20250428-105451.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,14781.461569,GermCube_8.05_2.0_20250428-105451,Germanium,4.993822858247082,0.7,0.4004947826086956,3550.4469426244787,1.5298389,2.0523242,2.1469991,2.3295638,2.3643503,2.4536133,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_2.0_0.7_20250428-105451.json&mode=6&magnif=6
5.323,2.0,182500000.0,48300000.0,67100000.0,14781.461569,GermCube_8.05_2.0_20250428-105451,Germanium,4.993822858247082,0.8,0.4004947826086956,3550.4469426244787,1.620942,2.1736887,2.2531542,2.4690452,2.518479,2.5660728,2,3,3,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Cubos\GermCube_8.05_2.0_0.8_20250428-105451.json&mode=6&magnif=6
