rho,l,C11,C12,C44,duration,name,material,R,z1,l/R,Ct,eta1,eta2,eta3,eta4,eta5,eta6,count_eta1,count_eta2,count_eta3,count_eta4,count_eta5,count_eta6,link
2.329,2.0,166000000.0,63900000.0,79600000.0,4155.070762,Sphere_15.0_2.0_20250613-150048,Silicon cubic,7.5,0.3,0.26666666666666666,5846.174706140654,1.5034649,1.6646759,1.731899,2.0075941,2.0241937,2.0880706,3,2,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.3_20250613-150048.json&mode=6&magnif=6
3.515,2.0,1079000000.0,124000000.0,578000000.0,4450.62317,Sphere_15.0_2.0_20250613-144110,Carbon cubic,7.5,0.4,0.26666666666666666,12823.342868880141,1.7787115,1.8728732,1.9448097,2.1167332,2.1798463,2.51219,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.4_20250613-144110.json&mode=6&magnif=6
5.323,2.0,128900000.0,48300000.0,67099999.99999999,4248.294936,Sphere_15.0_2.0_20250613-145532,Germanium cubic,7.5,0.4,0.26666666666666666,3550.446942624478,1.577368,1.7035973,1.8603767,2.1228229,2.1686743,2.1860627,3,2,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.4_20250613-145532.json&mode=6&magnif=6
2.329,2.0,166000000.0,63900000.0,79600000.0,4155.070762,Sphere_15.0_2.0_20250613-150048,Silicon cubic,7.5,0.4,0.26666666666666666,5846.174706140654,1.618959,1.7592017,1.863433,2.1343107,2.2371094,2.2562582,3,2,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.4_20250613-150048.json&mode=6&magnif=6
3.515,2.0,1079000000.0,124000000.0,578000000.0,4450.62317,Sphere_15.0_2.0_20250613-144110,Carbon cubic,7.5,0.5,0.26666666666666666,12823.342868880141,1.8964517,1.9956375,2.0439435,2.2288742,2.3245283,2.6947347,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.5_20250613-144110.json&mode=6&magnif=6
5.323,2.0,128900000.0,48300000.0,67099999.99999999,4248.294936,Sphere_15.0_2.0_20250613-145532,Germanium cubic,7.5,0.5,0.26666666666666666,3550.446942624478,1.6821462,1.7847689,1.9826065,2.2336668,2.3355872,2.3569627,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.5_20250613-145532.json&mode=6&magnif=6
2.329,2.0,166000000.0,63900000.0,79600000.0,4155.070762,Sphere_15.0_2.0_20250613-150048,Silicon cubic,7.5,0.5,0.26666666666666666,5846.174706140654,1.7264419,1.8429972,1.9857835,2.2436836,2.4103451,2.4312477,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.5_20250613-150048.json&mode=6&magnif=6
3.515,2.0,1079000000.0,124000000.0,578000000.0,4450.62317,Sphere_15.0_2.0_20250613-144110,Carbon cubic,7.5,0.6,0.26666666666666666,12823.342868880141,2.0071271,2.1110569,2.1336428,2.3296283,2.4603403,2.7941255,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.6_20250613-144110.json&mode=6&magnif=6
5.323,2.0,128900000.0,48300000.0,67099999.99999999,4248.294936,Sphere_15.0_2.0_20250613-145532,Germanium cubic,7.5,0.6,0.26666666666666666,3550.446942624478,1.7806178,1.8592055,2.0974594,2.3332388,2.4749804,2.5311902,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.6_20250613-145532.json&mode=6&magnif=6
2.329,2.0,166000000.0,63900000.0,79600000.0,4155.070762,Sphere_15.0_2.0_20250613-150048,Silicon cubic,7.5,0.6,0.26666666666666666,5846.174706140654,1.8274587,1.919847,2.1007677,2.342388,2.5540278,2.6108914,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.6_20250613-150048.json&mode=6&magnif=6
3.515,2.0,1079000000.0,124000000.0,578000000.0,4450.62317,Sphere_15.0_2.0_20250613-144110,Carbon cubic,7.5,0.7,0.26666666666666666,12823.342868880141,2.1119127,2.2167765,2.2203588,2.4225344,2.5888243,2.8893498,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.7_20250613-144110.json&mode=6&magnif=6
5.323,2.0,128900000.0,48300000.0,67099999.99999999,4248.294936,Sphere_15.0_2.0_20250613-145532,Germanium cubic,7.5,0.7,0.26666666666666666,3550.446942624478,1.8738347,1.9288387,2.2061884,2.4251669,2.6063243,2.6941224,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.7_20250613-145532.json&mode=6&magnif=6
2.329,2.0,166000000.0,63900000.0,79600000.0,4155.070762,Sphere_15.0_2.0_20250613-150048,Silicon cubic,7.5,0.7,0.26666666666666666,5846.174706140654,1.9230875,1.9917405,2.209631,2.4337727,2.689435,2.7788915,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.7_20250613-150048.json&mode=6&magnif=6
3.515,2.0,1079000000.0,124000000.0,578000000.0,4450.62317,Sphere_15.0_2.0_20250613-144110,Carbon cubic,7.5,0.8,0.26666666666666666,12823.342868880141,2.2116786,2.2950083,2.3244483,2.5096448,2.7110949,2.9810442,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.8_20250613-144110.json&mode=6&magnif=6
5.323,2.0,128900000.0,48300000.0,67099999.99999999,4248.294936,Sphere_15.0_2.0_20250613-145532,Germanium cubic,7.5,0.8,0.26666666666666666,3550.446942624478,1.9625749,1.9947979,2.3097096,2.511476,2.7309977,2.8477164,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.8_20250613-145532.json&mode=6&magnif=6
2.329,2.0,166000000.0,63900000.0,79600000.0,4155.070762,Sphere_15.0_2.0_20250613-150048,Silicon cubic,7.5,0.8,0.26666666666666666,5846.174706140654,2.0141257,2.0598421,2.3132864,2.5197295,2.8179788,2.9372652,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.8_20250613-150048.json&mode=6&magnif=6
3.515,2.0,1079000000.0,124000000.0,578000000.0,4450.62317,Sphere_15.0_2.0_20250613-144110,Carbon cubic,7.5,0.9,0.26666666666666666,12823.342868880141,2.3070942,2.3693813,2.4240204,2.5922392,2.8279983,3.0696649,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.9_20250613-144110.json&mode=6&magnif=6
5.323,2.0,128900000.0,48300000.0,67099999.99999999,4248.294936,Sphere_15.0_2.0_20250613-145532,Germanium cubic,7.5,0.9,0.26666666666666666,3550.446942624478,2.0474369,2.0578019,2.4087231,2.593406,2.8499914,2.9934197,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.9_20250613-145532.json&mode=6&magnif=6
2.329,2.0,166000000.0,63900000.0,79600000.0,4155.070762,Sphere_15.0_2.0_20250613-150048,Silicon cubic,7.5,0.9,0.26666666666666666,5846.174706140654,2.1011866,2.1248932,2.4124325,2.6014282,2.9406758,3.0875046,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_0.9_20250613-150048.json&mode=6&magnif=6
3.515,2.0,1079000000.0,124000000.0,578000000.0,4450.62317,Sphere_15.0_2.0_20250613-144110,Carbon cubic,7.5,1.0,0.26666666666666666,12823.342868880141,2.3986898,2.4405927,2.5196249,2.6711669,2.9401984,3.1555582,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_1.0_20250613-144110.json&mode=6&magnif=6
5.323,2.0,128900000.0,48300000.0,67099999.99999999,4248.294936,Sphere_15.0_2.0_20250613-145532,Germanium cubic,7.5,1.0,0.26666666666666666,3550.446942624478,2.1183404,2.1288943,2.503781,2.6717733,2.9640562,3.1323392,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_1.0_20250613-145532.json&mode=6&magnif=6
2.329,2.0,166000000.0,63900000.0,79600000.0,4155.070762,Sphere_15.0_2.0_20250613-150048,Silicon cubic,7.5,1.0,0.26666666666666666,5846.174706140654,2.1847559,2.1873989,2.5076203,2.6796447,3.058297,3.2307505,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_2.0_1.0_20250613-150048.json&mode=6&magnif=6
2.329,3.0,166000000.0,63900000.0,79600000.0,15742.872961,Sphere_15.0_3.0_20250612-133015,Silicon cubic,7.5,0.0,0.4,5846.174706140654,0.2211175,0.2215593,0.2222667,0.2234237,0.22406,0.2249235,3,2,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.0_20250612-133015.json&mode=6&magnif=6
5.323,3.0,128900000.0,48300000.0,67099999.99999999,15734.252198,Sphere_15.0_3.0_20250612-133021,Germanium cubic,7.5,0.0,0.4,3550.446942624478,0.2178918,0.2183107,0.2189248,0.2191625,0.2197704,0.2205732,3,2,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.0_20250612-133021.json&mode=6&magnif=6
3.515,3.0,1079000000.0,124000000.0,578000000.0,15726.344046,Sphere_15.0_3.0_20250612-133033,Carbon cubic,7.5,0.0,0.4,12823.342868880141,0.2176036,0.2179724,0.2185032,0.2203791,0.2215234,0.2219129,3,2,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.0_20250612-133033.json&mode=6&magnif=6
2.329,3.0,166000000.0,63900000.0,79600000.0,15742.872961,Sphere_15.0_3.0_20250612-133015,Silicon cubic,7.5,0.1,0.4,5846.174706140654,0.9876318,1.1303719,1.1362409,1.228115,1.3069879,1.3373606,3,2,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.1_20250612-133015.json&mode=6&magnif=6
5.323,3.0,128900000.0,48300000.0,67099999.99999999,15734.252198,Sphere_15.0_3.0_20250612-133021,Germanium cubic,7.5,0.1,0.4,3550.446942624478,0.9621806,1.0945833,1.133667,1.1905157,1.2859548,1.2951746,3,2,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.1_20250612-133021.json&mode=6&magnif=6
3.515,3.0,1079000000.0,124000000.0,578000000.0,15726.344046,Sphere_15.0_3.0_20250612-133033,Carbon cubic,7.5,0.1,0.4,12823.342868880141,1.0854605,1.1439089,1.2105519,1.2979213,1.3223819,1.3794458,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.1_20250612-133033.json&mode=6&magnif=6
2.329,3.0,166000000.0,63900000.0,79600000.0,15742.872961,Sphere_15.0_3.0_20250612-133015,Silicon cubic,7.5,0.2,0.4,5846.174706140654,1.1845473,1.3417795,1.3626264,1.5822761,1.6035515,1.6385073,3,2,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.2_20250612-133015.json&mode=6&magnif=6
5.323,3.0,128900000.0,48300000.0,67099999.99999999,15734.252198,Sphere_15.0_3.0_20250612-133021,Germanium cubic,7.5,0.2,0.4,3550.446942624478,1.1541167,1.2994499,1.3601297,1.5339247,1.5874276,1.5888121,3,2,2,1,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.2_20250612-133021.json&mode=6&magnif=6
3.515,3.0,1079000000.0,124000000.0,578000000.0,15726.344046,Sphere_15.0_3.0_20250612-133033,Carbon cubic,7.5,0.2,0.4,12823.342868880141,1.3013887,1.3702772,1.4648603,1.5854111,1.5918074,1.7764438,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.2_20250612-133033.json&mode=6&magnif=6
2.329,3.0,166000000.0,63900000.0,79600000.0,15742.872961,Sphere_15.0_3.0_20250612-133015,Silicon cubic,7.5,0.3,0.4,5846.174706140654,1.3513939,1.4931547,1.5537324,1.8046319,1.8698492,1.8797918,3,2,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.3_20250612-133015.json&mode=6&magnif=6
5.323,3.0,128900000.0,48300000.0,67099999.99999999,15734.252198,Sphere_15.0_3.0_20250612-133021,Germanium cubic,7.5,0.3,0.4,3550.446942624478,1.3167307,1.4460678,1.5510917,1.7935129,1.8127721,1.8214785,3,2,2,3,1,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.3_20250612-133021.json&mode=6&magnif=6
3.515,3.0,1079000000.0,124000000.0,578000000.0,15726.344046,Sphere_15.0_3.0_20250612-133033,Carbon cubic,7.5,0.3,0.4,12823.342868880141,1.4843843,1.5618957,1.6449396,1.7886146,1.8175397,2.0988067,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.3_20250612-133033.json&mode=6&magnif=6
2.329,3.0,166000000.0,63900000.0,79600000.0,15742.872961,Sphere_15.0_3.0_20250612-133015,Silicon cubic,7.5,0.4,0.4,5846.174706140654,1.4993602,1.6192382,1.7230927,1.9672585,2.0907977,2.118582,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.4_20250612-133015.json&mode=6&magnif=6
5.323,3.0,128900000.0,48300000.0,67099999.99999999,15734.252198,Sphere_15.0_3.0_20250612-133021,Germanium cubic,7.5,0.4,0.4,3550.446942624478,1.4609386,1.5681667,1.7202727,1.9577351,2.0260958,2.0539551,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.4_20250612-133021.json&mode=6&magnif=6
3.515,3.0,1079000000.0,124000000.0,578000000.0,15726.344046,Sphere_15.0_3.0_20250612-133033,Carbon cubic,7.5,0.4,0.4,12823.342868880141,1.6466937,1.731847,1.7922929,1.9536264,2.0171789,2.377659,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.4_20250612-133033.json&mode=6&magnif=6
2.329,3.0,166000000.0,63900000.0,79600000.0,15742.872961,Sphere_15.0_3.0_20250612-133015,Silicon cubic,7.5,0.5,0.4,5846.174706140654,1.6338152,1.7311814,1.8769694,2.109467,2.2814298,2.3409749,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.5_20250612-133015.json&mode=6&magnif=6
5.323,3.0,128900000.0,48300000.0,67099999.99999999,15734.252198,Sphere_15.0_3.0_20250612-133021,Germanium cubic,7.5,0.5,0.4,3550.446942624478,1.5919756,1.6765664,1.873966,2.1007449,2.2109296,2.2695955,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.5_20250612-133021.json&mode=6&magnif=6
3.515,3.0,1079000000.0,124000000.0,578000000.0,15726.344046,Sphere_15.0_3.0_20250612-133033,Carbon cubic,7.5,0.5,0.4,12823.342868880141,1.7941957,1.8863161,1.92155,2.0975368,2.1983883,2.5311067,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.5_20250612-133033.json&mode=6&magnif=6
2.329,3.0,166000000.0,63900000.0,79600000.0,15742.872961,Sphere_15.0_3.0_20250612-133015,Silicon cubic,7.5,0.6,0.4,5846.174706140654,1.7579372,1.8337415,2.0190259,2.2386199,2.456882,2.5439723,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.6_20250612-133015.json&mode=6&magnif=6
5.323,3.0,128900000.0,48300000.0,67099999.99999999,15734.252198,Sphere_15.0_3.0_20250612-133021,Germanium cubic,7.5,0.6,0.4,3550.446942624478,1.7129405,1.7758788,2.0158429,2.2303307,2.3810317,2.4664278,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.6_20250612-133021.json&mode=6&magnif=6
3.515,3.0,1079000000.0,124000000.0,578000000.0,15726.344046,Sphere_15.0_3.0_20250612-133033,Carbon cubic,7.5,0.6,0.4,12823.342868880141,1.9303715,2.0289474,2.0390637,2.2278724,2.3655798,2.6688009,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.6_20250612-133033.json&mode=6&magnif=6
2.329,3.0,166000000.0,63900000.0,79600000.0,15742.872961,Sphere_15.0_3.0_20250612-133015,Silicon cubic,7.5,0.7,0.4,5846.174706140654,1.8738119,1.9293946,2.1516547,2.3584173,2.620382,2.7319124,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.7_20250612-133015.json&mode=6&magnif=6
5.323,3.0,128900000.0,48300000.0,67099999.99999999,15734.252198,Sphere_15.0_3.0_20250612-133021,Germanium cubic,7.5,0.7,0.4,3550.446942624478,1.8258668,1.868503,2.1482982,2.3503654,2.5395384,2.6486588,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.7_20250612-133021.json&mode=6&magnif=6
3.515,3.0,1079000000.0,124000000.0,578000000.0,15726.344046,Sphere_15.0_3.0_20250612-133033,Carbon cubic,7.5,0.7,0.4,12823.342868880141,2.057506,2.1481109,2.1621288,2.3485108,2.521614,2.7990068,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.7_20250612-133033.json&mode=6&magnif=6
2.329,3.0,166000000.0,63900000.0,79600000.0,15742.872961,Sphere_15.0_3.0_20250612-133015,Silicon cubic,7.5,0.8,0.4,5846.174706140654,1.9829009,2.01962,2.2765281,2.4710056,2.7741268,2.9077215,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.8_20250612-133015.json&mode=6&magnif=6
5.323,3.0,128900000.0,48300000.0,67099999.99999999,15734.252198,Sphere_15.0_3.0_20250612-133021,Germanium cubic,7.5,0.8,0.4,3550.446942624478,1.9321791,1.9558719,2.2730045,2.4630769,2.6885828,2.8191264,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.8_20250612-133021.json&mode=6&magnif=6
3.515,3.0,1079000000.0,124000000.0,578000000.0,15726.344046,Sphere_15.0_3.0_20250612-133033,Carbon cubic,7.5,0.8,0.4,12823.342868880141,2.1772004,2.2506156,2.2875328,2.4617141,2.6684826,2.9229712,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.8_20250612-133033.json&mode=6&magnif=6
2.329,3.0,166000000.0,63900000.0,79600000.0,15742.872961,Sphere_15.0_3.0_20250612-133015,Silicon cubic,7.5,0.9,0.4,5846.174706140654,2.086277,2.105392,2.3948727,2.5777634,2.9197012,3.0734848,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.9_20250612-133015.json&mode=6&magnif=6
5.323,3.0,128900000.0,48300000.0,67099999.99999999,15734.252198,Sphere_15.0_3.0_20250612-133021,Germanium cubic,7.5,0.9,0.4,3550.446942624478,2.0329232,2.0389289,2.3911883,2.5698867,2.8297033,2.9798527,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.9_20250612-133021.json&mode=6&magnif=6
3.515,3.0,1079000000.0,124000000.0,578000000.0,15726.344046,Sphere_15.0_3.0_20250612-133033,Carbon cubic,7.5,0.9,0.4,12823.342868880141,2.2906302,2.3478217,2.4063869,2.568933,2.8076423,3.0415937,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_0.9_20250612-133033.json&mode=6&magnif=6
2.329,3.0,166000000.0,63900000.0,79600000.0,15742.872961,Sphere_15.0_3.0_20250612-133015,Silicon cubic,7.5,1.0,0.4,5846.174706140654,2.1847559,2.1873989,2.5076203,2.6796447,3.058297,3.2307505,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_1.0_20250612-133015.json&mode=6&magnif=6
5.323,3.0,128900000.0,48300000.0,67099999.99999999,15734.252198,Sphere_15.0_3.0_20250612-133021,Germanium cubic,7.5,1.0,0.4,3550.446942624478,2.1183404,2.1288943,2.503781,2.6717733,2.9640562,3.1323392,2,3,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_1.0_20250612-133021.json&mode=6&magnif=6
3.515,3.0,1079000000.0,124000000.0,578000000.0,15726.344046,Sphere_15.0_3.0_20250612-133033,Carbon cubic,7.5,1.0,0.4,12823.342868880141,2.3986898,2.4405927,2.5196249,2.6711669,2.9401984,3.1555582,3,2,2,3,3,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_3.0_1.0_20250612-133033.json&mode=6&magnif=6
2.329,7.5,166000000.0,63900000.0,79600000.0,15921.869882,Sphere_15.0_7.5_20250612-133016,Silicon cubic,7.5,0.0,1.0,5846.174706140654,0.03564,0.0357138,0.0358324,0.036015,0.0361,0.036256,3,2,3,3,2,1,https://zibramax.github.io/FEMViewer/?mesh=https://raw.githubusercontent.com/ZibraMax/non-local-frequencies-nanostructures/refs/heads/main/Esferas_cubic_material\Sphere_15.0_7.5_0.0_20250612-133016.json&mode=6&magnif=6
